symbol,year,enterpriseValue,averagePrice,nextYearGrowth,ROA,Sales_Margin,ROCE,EV/EBIT,PER,Dividend_Yield,Acid_Test,RSCD
ALGT,2017,2742762006.2714,137.92451666666668,-0.017244516958611837,0.02234953721222829,0.037766379079890784,0.061709996484780365,0.08551088262989172,0.08795411064974118,0.02063222511265234,0.4758697153658802,0.4621380802440188
ALGT,2016,2725662046.9256263,141.23615833333338,-0.02344754845887872,0.032841761307891466,0.06797577982890028,0.12976373481795395,0.13750567515248044,0.09347274103156428,0.02874971050262695,0.5157280006515687,1.0
ALGT,2015,3105210999.9999995,168.84099999999995,-0.1634960801385126,0.04055970157494749,0.07362255068183186,0.1656686204764195,0.12113186511319197,0.07677742059445418,0.021753497982961348,0.48885449856632,1.0
AGE,2018,97943000.0,2.99,-0.007246376811594295,-0.17575672383094368,-1.0,-1.0,-0.10934931541815136,-0.07168657429526994,0.0,1.0,-1.0
ALLY,2018,19857840723.20585,24.800816666666666,0.16260486045822414,0.0017652583734464886,0.06986560992419022,0.006187250144954072,0.08168058262772411,0.12577375351924405,0.024099167340979458,0.3623976806120904,0.05952730475631239
ALLY,2017,22105330397.34706,21.059941666666663,0.17762988422332618,0.0013894871610788044,0.39263619178553016,0.03487040063539582,0.41311302911337455,0.10093075323195294,0.01999059052172157,0.3819322271091564,0.3956672443674177
ALLY,2016,31041995717.298668,16.505333333333333,0.2759476734792793,0.0016292265220365484,0.3826520728399845,0.02621722846441948,0.25436508889149234,0.1384276845932057,0.014011424494907415,0.42994705014322493,0.3101335428122545
ALLY,2015,51781626221.189064,18.848550000000003,-0.12431813941479157,0.0020320845498514955,0.15074652777777778,0.02485572629216571,0.1676849615133739,0.14188806106227314,0.2830055895974432,0.15320239558542773,0.41229819563152903
AAL,2018,35570429857.35333,41.91266666666667,-0.2745269926354802,0.0058270056124133385,0.014907613210300624,0.034695996978851965,0.08265292299784298,0.07314004455913098,0.0096345951048147,0.19659040671971706,0.33793103448275863
AAL,2017,38914739681.814186,45.81993333333333,-0.08527438567493911,0.009334383998754766,0.024036297296656958,0.04593400248712027,0.10630933250038728,0.08807705746556868,0.009087679717656382,0.2601911253675488,0.5734682561685611
AAL,2016,34113521258.50388,36.70754166666668,0.2482430381585977,0.013047548465109022,0.03287705326032852,0.058793456032719835,0.15507047659822862,0.14370469323380078,0.01202909240821053,0.3326845444059977,0.9293745607870696
AAL,2015,37735579702.07383,41.88383333333333,-0.12358686525827348,0.0392956728286688,0.03783849719443767,0.07415402881968805,0.14564503959900627,0.2908845752688533,0.01062626963531422,0.3352443954428519,0.8833172613307618
ALEX,2018,2258146400.0,21.2562,0.05311156274404643,-0.008089160524896638,0.0670391061452514,-0.0020138203356367228,-0.009033958117153077,-0.04704509743039678,0.1027804698027974,0.4756568778979907,-0.13728129205921938
ALEX,2017,1549248390.0,20.9523,0.014504374221445794,0.02558040516314091,0.01145710928319624,0.004779895815444502,0.02155884118749996,0.22101781871212364,0.010455507849719384,0.09468062149331033,0.24028776978417266
ALEX,2016,1314059500.0,17.215500000000002,0.21706020737126416,-0.0011825812734777164,0.02683870967741936,0.009447852760736196,0.04687763377533514,-0.012091618907735609,0.016240703827056654,0.28467595396729256,0.4483260553129549
ALEX,2015,1329970752.5,17.044391666666666,0.010038981541826985,0.003298417650991754,0.017090271691498685,0.01127614428614732,0.05594107980205377,0.03551414361117609,0.013677744498898898,0.2615051434759069,0.3174061433447099
ADXS,2018,1380983755.915,20.48875,-0.8858247412197752,-0.2670555832142226,-1.0,-1.0,-0.04812873411096875,-0.0466731068448068,0.0,1.0,1.0
ADXS,2017,3829828790.424999,94.66249999999998,-0.7835600158457678,-0.24944902797552604,-1.0,-1.0,-0.025546333623217357,-0.023953410661048374,0.0,1.0,1.0
ADXS,2016,4879070027.550001,125.65000000000002,-0.2466175885395944,-0.10878263039825238,-1.0,-1.0,-0.015595565255333937,-0.014620140432465331,0.0,1.0,-1.0
ADXS,2015,7043507811.375,213.125,-0.4104398826979471,-0.0983045138160773,-1.0,-1.0,-0.0069057163422815366,-0.006572572170777384,0.0,1.0,-1.0
ABG,2018,2234166666.666667,68.79833333333333,0.289977954892318,0.015582102841878756,0.011306441289421622,0.08965855346637444,0.13915703095859752,0.12209598100729185,0.0,0.1862195964091153,0.1424839596700275
ABG,2017,2126125000.0,60.39166666666667,0.139202428591141,0.014755802605337973,0.011139936498102687,0.08334298957126303,0.13531659709565522,0.10968085316091386,0.0,0.22495747495747492,0.1746600291403594
ABG,2016,2205675833.333333,56.36416666666667,0.07145497286987898,0.01789306964599118,0.011405067557216826,0.09399299091008652,0.15564390506160053,0.12897494360881712,0.0,0.19798171780251608,0.19700447607023988
ABG,2015,3030371666.666667,80.62583333333333,-0.30091678638980474,0.01834424736545384,0.011444530455504457,0.08975248052917956,0.11104248488771727,0.08071472924549378,0.0,0.21125223258583053,0.2131905727318804
AKBA,2018,808857111.5899999,9.671666666666667,-0.44089264173703263,-0.03602163485660385,-0.2144017579497646,-1.0,-0.2201624952643881,-0.12701315069973873,0.0,0.6662388546179236,-1.0
AKBA,2017,350292398.93499994,14.031666666666665,-0.3107257393989784,-0.05278972784950872,-0.11225306769147787,-1.0,-0.2275613180370251,-0.11512617286469999,0.0,1.0,-1.0
AKBA,2016,68185144.3175,8.5075,0.6493290234107157,-0.11304111040051165,-1.0,-1.0,0.0,-0.4132037646297693,0.0,1.0,-1.0
AKBA,2015,155526015.075,9.5875,-0.11264667535853976,-0.10619140898278998,-1.0,-1.0,-0.3936704735247972,-0.20653526123562266,0.0,1.0,-1.0
AGS,2018,1312727090.9090908,25.339090909090906,-0.3112420622107415,-0.0071259410781823,0.016355647934272466,0.043305876744039115,0.06891836134603344,-0.024196513176360845,0.0,1.0,1.0
AGR,2018,19522642666.666664,45.77626666666666,0.03815459685077015,0.00462430441135325,0.043641573729863686,0.09262707130888102,0.10193292137635468,0.04192903830900025,0.03784183793602208,0.28761651131824234,1.0
AGR,2017,17806949916.666664,40.81274166666667,0.1216170440236288,0.0030074831865113194,0.021122636774301488,0.06126178111175226,0.07154509929898674,0.030113935204414705,0.042285972006199116,0.3285163776493256,0.5975609756097561
AGR,2016,15067580083.333334,34.350258333333336,0.18813492669026502,0.005030502411447188,0.0499581589958159,0.11799246620873033,0.14136311127730802,0.0591628174901973,0.03765760287868114,0.3455014749262537,1.0
AGYS,2019,498757638.2975,22.9575,0.13034955896765762,-0.020117243613646228,-0.02321928118032973,-0.3409881881459608,-0.02593042994618901,-0.02439907553663773,0.0,0.6600572888972744,-1.0
AGYS,2018,295425697.8575,14.37583333333333,0.5969509013970207,-0.01327867079710191,-0.023712311557788943,-0.3037792221406856,-0.0392349077418139,-0.024902203094472903,0.0,0.6945223301406429,-1.0
AGYS,2017,197087651.55,10.608333333333333,0.3551453260015709,-0.017514419772272197,-0.022337442629113864,-0.2987601583663263,-0.05819745635910695,-0.04760248302211053,0.0,0.7694606901612102,-1.0
AGYS,2016,182894005.70833337,10.604166666666668,0.00039292730844774716,-0.005083523712309013,-0.00895809447850722,-0.0961637619882438,-0.020394326131980202,-0.015475549090828556,0.0,0.4288770794824399,-1.0
AC,2018,441982633.3333334,37.02376666666667,0.029647397662582745,-0.015218197610518496,-0.14794328109223406,-1.0,-0.15515994255882906,-0.06822761986924263,0.005479441544775058,1.0,-1.0
AC,2017,525381399.9999999,34.10389166666666,0.08561706178693697,0.0021940779509690487,-0.189355378041984,1.0,0.012385288097370791,0.010796666167375329,0.005825337137721575,1.0,0.5786057264805264
AC,2016,433426375.0000002,29.90077500000001,0.14056882026190462,0.002681599785010125,-0.09792807506324656,1.0,0.03449720843591946,0.013669210915101695,0.0033497459514009236,1.0,0.7094998576444909
AHPI,2019,6108307.550625,1.570625,5.040588937524872,-0.03412869156101478,-0.022099167851042018,-1.0,-0.3313543044820825,-0.33467081250730857,0.0,0.5076167152699672,-1.0
AHPI,2018,9585644.552108333,2.4222416666666664,-0.3515820400524307,-0.03163990963465031,-0.014777967848474197,-1.0,-0.20818245337097152,-0.2254911433186001,0.0,0.6237233030342318,-1.0
AHPI,2017,7496271.369166665,2.1158333333333332,0.14481685703032707,-0.026591426062562915,-0.015307144926762118,-1.0,-0.27375823245151976,-0.2459576140062409,0.0,0.6791121471355672,-1.0
AHPI,2016,11202718.411058333,1.6078416666666666,0.3159463255606633,-0.024841165473865588,-0.013346267255447445,-1.0,-0.17883159484062552,-0.17858072891176102,0.0,0.6160991796842152,-1.0
ACHC,2018,6354730967.365833,37.119166666666665,-0.17607704914352404,-0.007118261891770342,-0.014021348792773438,-0.01336556075170026,-0.026587120818748824,-0.054145797074495065,0.0,0.534806197268341,-0.3848224779293192
ACHC,2017,6797484992.18,42.03666666666667,-0.11698120688288012,0.007776283671481463,0.020871969131789264,0.018465630399176026,0.034836119575463335,0.05460394900124869,0.0,0.6184109764725522,0.5615665182107504
ACHC,2016,7626574850.889998,51.10999999999999,-0.17752559838257334,0.000254907858050308,0.4970690138510108,0.4294018570496495,0.7328155966826702,0.0013864833355087627,0.0,0.6172896037799134,1.0
ACHC,2015,7050945731.705,68.7925,-0.25704110186430223,0.006575632687170149,0.02295259605503953,0.018755256498933788,0.023366085383295217,0.023127011203690137,0.0,0.4997450060819496,0.5415872243625988
ALB,2018,10526622094.4,91.6909,-0.23555909037865244,0.02286968550744862,0.05193499162950562,0.18724534872749415,0.09953848353285293,0.07161917917601104,0.016455139468505645,0.5484747369995766,1.0
ALB,2017,12454514257.999998,110.14733333333332,-0.1675613269499639,0.0017691786056924395,0.04783150975137826,0.13397365977980394,0.060947860693356,0.004504594303401612,0.011543341139529996,0.7847209442721236,0.7062985473479703
ALB,2016,7753103779.900002,70.21739166666667,0.5686617050120653,0.01971751849940824,0.04759043300041125,0.09499218736383236,0.104037560040297,0.08146607388282387,0.01713081523791022,1.0,1.0
ALB,2015,8381839421.6916685,48.59614166666668,0.4449170090149471,0.008707891636975256,0.03029268746910376,0.04150975810338547,0.06226652334204055,0.0614122125611281,0.026146574157125086,0.4089463933914152,0.3221387860510304
ABT,2018,126617091999.99997,62.90626666666666,0.2741773739553245,0.008813064773048695,0.029841716266596895,0.040686011522940914,0.05510314515831718,0.02126740590780515,0.01772882570186122,0.6011984021304927,1.0
ABT,2017,98857505175.00003,46.45940833333334,0.3540049028461938,0.0015639344262295082,0.01575392479006937,0.015545660107902252,0.031712311517980804,0.0058702269897741785,0.02275482118258376,0.928298922800718,0.9687886279357232
ABT,2016,56676007700.0,36.9319,0.25797503874247857,0.006645653742452436,0.03818395434709634,0.01367627862821882,0.032535813209722604,0.025561435150209044,0.028099320497265514,1.0,0.5250569476082004
ABT,2015,62226940550.0,41.48800833333333,-0.10981747537089537,0.026808010279535482,0.035126194560156816,0.04496103198065037,0.05377092253654113,0.07078958736961588,0.023095042861034525,0.6290006531678641,0.5080473732159125
ADES,2018,216173166.6666667,9.234608333333334,0.23279366657853195,0.05551345325182884,-0.0668197953643767,0.2433607555759669,0.2255182766285362,0.19196266219556324,0.10918167437167972,0.46642844863577204,0.9297238538408726
ADES,2017,133980075.0,7.841575,0.1776471350887206,0.08434300031470139,-0.09675837722738988,1.0,0.41676346277608817,0.1692626435742455,0.09527969280952578,1.0,1.0
ADES,2016,107066183.33333331,5.467008333333332,0.4343448046692206,0.2275900313152401,-0.07950100746710917,1.0,0.3996126383509515,0.812127734256077,0.13045193544583067,0.8201256800641052,1.0
ADES,2015,184581916.66666663,8.197041666666665,-0.3330510499214656,-0.12398601398601397,-0.1665630628476705,-0.5302017142012708,-0.15550277361045212,-0.16713901310478332,0.08700478138130951,0.2448095504272139,-0.6808757946674258
ALRM,2018,2090362895.63375,45.10041666666667,0.2126458550826396,0.012202229100763065,0.007254562490784648,0.054152279901009175,0.006992565755224268,0.00992152803484827,0.0,1.0,1.0
ALRM,2017,1716082221.6750007,36.89250000000001,0.22248198595017016,0.019676919392639672,0.02461666917450736,0.12046675621222296,0.020068968470744054,0.01679729614459732,0.0,1.0,0.2352491154250741
ALRM,2016,1023819350.5391662,25.090833333333325,0.4703577003553765,0.009716932381480985,0.013460050707375548,0.5086929199832425,0.014232002933258278,0.008770434562138194,0.0,1.0,1.0
ALRM,2015,591854645.2133332,15.686666666666666,0.5995006374840625,0.013012229372608859,0.0215318735398874,0.6583208955223879,0.029809684088296044,0.016493050374014724,0.027950450680572368,1.0,1.0
AEE,2018,21821134275.0,57.17028333333332,0.2571905800711736,0.007505052360830424,0.05392624384040693,0.046399949115888565,0.06686178553383197,0.058448429806630973,0.032693919732717694,0.19538518794194268,0.4622940430925222
AEE,2017,19680202398.333336,51.92169166666668,0.10108668454722547,0.0050395066486799,0.05900922778047596,0.05270574971815107,0.07601547838383473,0.0415204506454422,0.034692996046000464,0.185374149659864,0.4358974358974359
AEE,2016,17128607550.0,43.45675,0.19479003070102305,0.006609579335195757,0.056821922317314026,0.0539260269819615,0.08307738944021753,0.06193913573117876,0.040028047899781684,0.1993268511593119,0.4389265885256015
AEE,2015,15097637745.0,35.076825,0.2389020385967088,0.00666243654822335,0.05161528369957363,0.04733362394652717,0.08630489232870384,0.07403370376960741,0.04794563672698385,0.3294314381270903,0.6198858230256898
AJRD,2018,2032360000.0,31.45,0.3460784313725491,0.013784586964378941,0.0356822617226647,0.15486111111111112,0.10972465508079278,0.056844528351881286,0.0,0.6941819423887055,0.36260162601626017
AJRD,2017,1917309333.3333333,25.555833333333336,0.2306387974043759,-0.0010182848541196263,0.015222139356488388,0.049181696726786905,0.061440268376099276,-0.004891251182052369,0.0,0.7399966375252186,1.0
AJRD,2016,1421848000.0,17.69,0.444648577350669,0.0020004445432318294,0.008686765457332652,0.02512603675394373,0.043464561612774365,0.014704104405676438,0.0,0.5735823196847696,0.3507377979568672
AJRD,2015,1644380750.0,19.2175,-0.07948484454273448,-0.0019902697921273774,0.004873265819820874,0.01285976729944887,0.02043322387470177,-0.013401934139007426,0.0,0.4557841544847501,0.3016157989228007
ADMA,2018,234812093.01333332,4.926666666666667,-0.15984438430311226,-0.18492916987603508,-0.8873699536481273,-0.5154913814931554,-0.25646320522589305,-0.28788616470600953,0.0,1.0,-1.0
ADMA,2017,122741505.25,3.75,0.3137777777777778,-0.10127626309386252,-0.4317775573184491,-0.35965896266269604,-0.3297428031175298,-0.31773727567323184,0.0,1.0,-0.465243651466809
ADMA,2016,79121237.59625003,6.3712500000000025,-0.4114184814596823,-0.2059856551074231,-0.406395620801241,-0.3504763761927055,-0.21834317213484514,-0.2376863105031463,0.0,0.7412099285556508,-1.0
ADMA,2015,95382563.173225,9.142508333333334,-0.3031179444736627,-0.18944018552011832,-0.5403524741373653,-0.2829676542101491,-0.1690792684058117,-0.18347056091292116,0.0,1.0,-1.0
AE,2018,48553933.8048,39.2688,-0.16047982113026105,0.0026401190518879764,0.000201118378163115,1.0,0.07338231366225087,0.017781675987571542,0.022406723120501862,0.8388741512326899,1.0
AE,2017,45730532.34633333,36.78008333333333,0.06766479140658106,-0.0004262408738468504,0.00028402644358047286,-1.0,-0.0743485768818655,-0.003107201033327895,0.02392286936655564,0.900835661044152,-1.0
AE,2016,51726515.09303334,32.97340833333334,0.11544681585590785,0.002544841051233028,0.001376484711788566,1.0,0.10064470785701853,0.01807022961537244,0.02668468846106133,1.0,1.0
AE,2015,86773477.81986669,42.35836666666667,-0.22156091161840508,-0.0013105688382706658,-0.00030332580869309395,-1.0,-0.0234172935216246,-0.007136840693399001,0.02077800208148791,1.0,-1.0
ACLS,2018,513403261.6666665,21.23583333333333,-0.11197661185888604,0.020916105834538262,0.03386940066655369,1.0,0.11650685623971675,0.06636570450842548,0.0,1.0,1.0
ACLS,2017,649192133.3333333,22.954166666666666,-0.0748593211109096,0.06501142932050846,0.029132089993935132,0.25631466510283585,0.0754044873412925,0.17258419867022848,0.0,1.0,0.4632535251253904
ACLS,2016,326681693.3333333,11.853333333333332,0.9365157480314964,0.00909982761530088,0.015565772717057457,0.08451465893817205,0.04927426399610108,0.03144160726775472,0.0,1.0,0.15284186938604988
ACLS,2015,1251060256.6666667,11.056666666666667,0.07205305999397031,0.01272894408214236,0.017179389376274896,0.10576600561821307,0.016131117500103785,0.0114460547147565,0.0,1.0,0.19197328868764507
AAP,2018,10292026656.333334,139.97838333333334,0.12162973259085355,0.011720592373467035,0.01576826872433473,0.20321632393892106,0.08259170213836545,0.04178782915712551,0.0017568068849155931,0.2212981381644128,1.0
AAP,2017,9338115298.8,119.572675,0.17065528000718672,0.014014622918946168,0.01520762586379204,0.19828886324790415,0.0887031240775581,0.05378574539178848,0.002019517561802697,0.1807995581732348,1.0
AAP,2016,12346192963.15,155.09935,-0.22905753634686404,0.013819007092335052,0.020579651553945318,0.2533977910882232,0.08562412746627637,0.04018229100838537,0.0015507383848178278,0.1151911591965933,1.0
AAP,2015,12969964166.5,161.60058333333333,-0.040230259069815734,0.01454896481864734,0.021202076446813597,0.16862792292576131,0.06309161609818237,0.039957340955739315,0.0014896706587857215,0.10085354039010637,1.0
AHT,2018,8892164024.59525,53.70859166666667,-0.3477331606318109,-0.006773754074410461,0.015797926878107115,0.005298631019930627,0.009363187607618357,-0.0233975050151392,0.017957326183389563,1.0,0.1758106475889622
AHT,2017,8259554830.130257,51.96405833333333,0.03357192238802257,-0.003587267256978276,0.02345025603257207,0.008902031604906751,0.015939478907475668,-0.013238049641646136,0.020070438443083125,1.0,0.016797055115285266
AHT,2016,7504819214.384325,44.88164166666667,0.1578020857451551,-0.002365561875759474,0.026089060435925772,0.009069483528494791,0.018004164542834322,-0.010700372832589565,0.021145286834456187,1.0,0.01711426346526913
AHT,2015,8676419475.456375,54.514625,-0.1767045693395733,0.013642087187629088,0.025788800911915485,0.007671599022483505,0.013586710547302044,0.052057998226304025,0.01753884894420325,1.0,0.014632592634152166
AIRT,2019,50940705.13313334,19.218733333333336,-0.2781405122085744,0.002909436620930529,0.00809126813153467,0.11727534960364022,0.3077887115818884,0.03447152283770562,0.001942426109729244,0.3919107110825641,0.2797218170034324
AIRT,2018,73622759.11248334,20.241783333333334,-0.050541495438066526,0.005859963951906806,0.0054564277398733785,0.016839380146822038,0.03601613185874745,0.055047508386863016,0.0,0.4400582741453969,0.026617364510032087
AIRT,2017,40162332.024575,13.478675,0.5017635882854459,-0.012296356102987628,-0.0052211530147986025,-0.05574086583692403,-0.10505331207904747,-0.11671128821918965,0.0,0.7173584440966441,-1.0
AIRT,2016,23930568.09885,14.76755,-0.08727751048752158,0.02115775567296341,0.010174050554551143,1.0,0.25713593486715874,0.1259806544553554,0.0,0.8489273434248177,1.0
AKTS,2019,44554333.33333331,7.0491666666666655,0.14505260669109826,-0.1524953596529646,-1.0,-0.3428336530556317,-0.5615615390945888,-0.5186428655869489,0.0,1.0,-1.0
AKTS,2018,46347912.00000001,6.212500000000001,0.13467471495640468,-0.1854330669570637,-1.0,-0.44877694769708093,-0.4448982944474391,-0.437396921529175,0.0,1.0,-0.8742051218827245
AKTS,2017,54252355.33333334,7.769166666666668,-0.20036468947763592,-0.12585784341497,-1.0,-1.0,-0.181530975742706,-0.14654467446101038,0.0,1.0,-1.0
AKTS,2016,27330622.333333325,3.7704166666666654,1.0605591778097037,-0.2975170271686251,-1.0,-0.8281194812114246,-0.16196521052508786,-0.1792298596530004,0.0,1.0,-1.0
AIRG,2018,67810359.99999999,10.159999999999998,0.20242782152230995,-0.012211590759291492,-0.0139628625133715,-1.0,-0.017525006503431043,-0.02543622047244095,0.0,1.0,-1.0
AIRG,2017,87336870.0,12.365,-0.1783259199353014,0.005067928101342593,0.004892856834908044,1.0,0.02614341457393653,0.009229720986655884,0.0,1.0,0.7972115381929605
AIRG,2016,34021933.0,15.57,-0.205844572896596,0.016649454637181697,0.019870248946519085,0.8973049500809812,0.14076084389443716,0.0479602697495183,0.0,1.0,1.0
AEGN,2018,928645604.2425,22.91583333333333,-0.15829666533328474,0.0007375931690005312,0.005557834321159476,0.017959988948788967,0.02184040920168261,0.0040025775930278935,0.0,0.9684270430229912,0.21670655611590733
AEGN,2017,964518329.4766666,23.221666666666664,-0.013170171535204148,-0.015593456411757212,-0.007941941944888188,-0.035494326118688496,-0.04689283616262699,-0.0916036817372582,9.418515080003089e-05,0.9995165740577971,-0.5314056772253031
AEGN,2016,902508419.24,20.205833333333327,0.1492555780096507,0.0061763666007027575,0.010398798612020426,0.035812032751868984,0.05573133604931445,0.0429781916760644,0.001859745407577936,1.0,0.721345800826067
AEGN,2015,789504419.4224999,18.494166666666665,0.0925517054927229,-0.0016027487727557745,0.003739211289996026,0.012760435920564271,0.02186054894109962,-0.012098453798989264,0.0007078802768219825,1.0,0.2561290514068621
AEP,2018,53204008183.33333,65.38544166666667,0.2865145949283053,0.006990267837936828,0.041410683082546605,0.02908175108862705,0.05462934277403726,0.059559618846942636,0.03886947783674835,0.1845805198409028,0.2478510761674114
AEP,2017,49762219400.0,62.9258,0.0390879681572052,0.0073869403405886986,0.0578690947753308,0.041689744604158425,0.07623454190228501,0.061652186934201526,0.038681702562502265,0.19947892108858345,0.4303182921572631
AEP,2016,43987561100.0,55.34809166666667,0.13691001993293656,0.002406342123631391,0.018423269699208187,0.017192502909686238,0.03237278822444193,0.022433775569799082,0.04116592308683052,0.26671930932827964,0.12748433303491494
AEP,2015,40173648041.66666,47.05345833333333,0.17628105621000234,0.008296843057498731,0.05065124109595702,0.042275301568011237,0.08866757622572682,0.08860658883582337,0.04583771070154705,0.19223464866005485,0.46697692711064503
ALCO,2019,358529087.83705014,30.17785000000001,0.023607822735328143,0.02266057002117933,0.0924614113585983,0.10798296176994153,0.1989713036405636,0.1676808211475294,0.008124096560236339,0.37708542019273933,1.0
